Word,Count
sail-boat,1
unpleasing,1
voyage—beyond,1
Capes,1
brimful,1
"him,—poor",1
bounded,1
Continents,1
heroically,1
“Nevertheless,1
can.”,1
twinkling,1
deck—now,1
"him,—“Captain",1
Bildad—come,1
careful!—come,1
boy—say,1
Luck,1
Starbuck—luck,1
Stubb—luck,1
Flask—good-bye,1
all—and,1
incoherently,1
ye—a,1
needlessly,1
cent,1
sail-needles,1
miss,1
Heaven’s,1
gifts,1
fornication,1
butter—twenty,1
if—”,1
"palavering,—away!”",1
heavy-hearted,1
newlanded,1
mid-winter,1
Wonderfullest,1
unmentionable,1
epitaphs,1
six-inch,1
stoneless,1
fared,1
hearthstone,1
blankets,1
mortalities,1
sea’s,1
refuge’s,1
forlornly,1
Know,1
Glimpses,1
independence,1
conspire,1
God—so,1
ingloriously,1
worm-like,1
Terrors,1
demigod,1
ocean-perishing—straight,1
apotheosis,1
unpoetical,1
disreputable,1
convince,1
merits,1
emulation,1
append,1
initials,1
S.W.F,1
pre-eminently,1
presuming,1
Doubtless,1
honoring,1
amounts,1
butchering,1
Butchers,1
bloodiest,1
Martial,1
Commanders,1
uncleanliness,1
initiated,1
cleanliest,1
comparable,1
battle-fields,1
plaudits,1
soldier’s,1
interlinked,1
scouts,1
all-abounding,1
shrines,1
Witt’s,1
XVI,1
Dunkirk,1
invite,1
Britain,1
1750,1
1788,1
bounties,1
"£1,000,000",1
outnumber,1
banded,1
yearly,1
"4,000,000",1
"20,000,000",1
importing,1
"7,000,000",1
puissant,1
cosmopolite,1
potentially,1
begotten,1
sequential,1
issues,1
offspring,1
womb,1
catalogue,1
ferreting,1
men-of-war,1
peacefully,1
salutes,1
Exploring,1
Expeditions,1
Cooks,1
Krusensterns,1
Krusenstern,1
succourless,1
empty-handedness,1
sharked,1
battled,1
dedicates,1
intercourse,1
provinces,1
eventuated,1
liberation,1
establishment,1
blunder-born,1
Dutchman,1
pestiferously,1
colony,1
Australian,1
settlement,1
emigrants,1
luckily,1
Polynesia,1
missionaries,1
destinations,1
double-bolted,1
æsthetically,1
unhorse,1
Norwegian,1
eulogy,1
Edmund,1
grandmother,1
Benjamin,1
Franklin,1
Morrel,1
Folger,1
settlers,1
ancestress,1
Folgers,1
harpooneers—all,1
Benjamin—this,1
statutory,1
triumphs,1
cymballed,1
Grant,1
cite,1
attest,1
Drive,1
repute,1
creditors,1
MSS,1
prospectively,1
behalf,1
embattling,1
suppress,1
eloquently,1
cause—such,1
blameworthy,1
seasoning,1
saltcellar,1
precisely—who,1
Certain,1
oiled,1
salad,1
machinery,1
meanly,1
contemptibly,1
anoints,1
palpably,1
mature,1
hair-oil,1
medicinally,1
quoggy,1
totality,1
this—what,1
coronations,1
macassar,1
bear’s,1
cod-liver,1
unpolluted,1
oils,1
loyal,1
Britons,1
twice-baked,1
Transported,1
superfluousness,1
thinness,1
anxieties,1
blight,1
condensation,1
ill-looking,1
revivified,1
chronometer,1
warranted,1
thousand-fold,1
confronted,1
pantomime,1
sobriety,1
overbalance,1
Uncommonly,1
endued,1
loneliness,1
organizations,1
Outward,1
presentiments,1
ruggedness,1
honest-hearted,1
dare-devil,1
"boat,”",1
arises,1
fishery.”,1
“careful”,1
crusader,1
sun-down,1
remembrances,1
latently,1
engendering,1
suitable,1
abiding,1
conflict,1
irrational,1
menace,1
abasement,1
sorrowful,1
valour,1
stock-companies,1
knaves,1
ignominious,1
manliness,1
undraped,1
valor-ruined,1
stifle,1
upbraidings,1
robed,1
wields,1
spike,1
radiates,1
Himself,1
omnipresence,1
graces,1
mournful,1
workman’s,1
ethereal,1
critics,1
Equality,1
convict,1
Bunyan,1
pearl,1
clothe,1
doubly,1
paupered,1
Cervantes,1
Andrew,1
Jackson,1
pebbles,1
hurl,1
war-horse,1
marchings,1
cullest,1
selectest,1
champions,1
kingly,1
commons,1
Cape-Cod-man,1
happy-go-lucky,1
journeyman,1
joiner,1
Good-humored,1
stage-driver,1
death-lock,1
off-handedly,1
rigadig,1
tunes,1
easy-going,1
trudging,1
pedlars,1
packs,1
good-humor,1
bunk,1
terribly,1
infected,1
exhaling,1
camphorated,1
disinfecting,1
Tisbury,1
affronted,1
water-rat,1
circumvention,1
boil,1
concussions,1
mates—Starbuck,1
prescription,1
trio,1
lancers,1
flingers,1
Knight,1
boat-steerer,1
conjunctures,1
subsists,1
intimacy,1
friendliness,1
unmixed,1
Gay,1
westerly,1
remnant,1
Gay-Headers,1
eyes—for,1
largeness,1
expression—all,1
proclaimed,1
inheritor,1
woodland,1
lithe,1
Puritans,1
half-believed,1
Powers,1
coal-black,1
negro-savage,1
lion-like,1
tread—an,1
voluntarily,1
giraffe,1
pomp,1
truce,1
Curious,1
Squire,1
chess-man,1
residue,1
Herein,1
engineering,1
construction,1
Canals,1
Railroads,1
liberally,1
generously,1
peasants,1
acknowledging,1
Isolato,1
federated,1
Anacharsis,1
Clootz,1
deputation,1
grievances,1
Pip—he,1
did—oh,1
prelusive,1
vicariously,1
disquietude,1
perturbation,1
incoherences,1
uninvitedly,1
poorly,1
whimsicalities,1
uneasiness—to,1
so—which,1
warrantry,1
motley,1
it—to,1
uniqueness,1
abandonedly,1
allay,1
cheerfulness,1
presentment,1
sea-officers,1
southward,1
merciless,1
mornings,1
rapidity,1
shivers,1
Reality,1
outran,1
illness,1
stake,1
overrunningly,1
Cellini’s,1
Threading,1
rod-like,1
lividly,1
tearingly,1
greenly,1
consent,1
fray,1
elemental,1
inferentially,1
negatived,1
insinuated,1
sea-traditions,1
credulities,1
contradicted,1
out—which,1
muttered—then,1
powerfully,1
"Japan,”",1
auger,1
steadied,1
ever-pitching,1
infinity,1
firmest,1
unsurrenderable,1
wilfulness,1
dedication,1
master-eye,1
crucifixion,1
recluse,1
bleakness,1
preparatives,1
needing,1
supervision,1
warbling,1
persuasiveness,1
barest,1
ruggedest,1
thunder-cloven,1
sprouts,1
glad-hearted,1
visitants,1
respond,1
allurings,1
girlish,1
blossom,1
flowered,1
icebergs,1
perpetually,1
Tropic,1
warmly,1
perfumed,1
sherbet,1
up—flaked,1
rose-water,1
starred,1
conquering,1
Earls,1
’twas,1
seducing,1
witcheries,1
lend,1
spells,1
potencies,1
Inward,1
twilights,1
texture,1
sea-commanders,1
greybeards,1
oftenest,1
berths,1
night-cloaked,1
"tomb,”—he",1
himself—“for,1
grave-dug,1
berth.”,1
sentinelled,1
habitually,1
gripping,1
banister,1
abstained,1
patrolling,1
reverberating,1
crunching,1
regardings,1
lumber-like,1
measuring,1
unassured,1
deprecating,1
muffling,1
indistinctly,1
hesitatingly,1
nightly,1
last.—Down,1
kennel!”,1
unforseen,1
excitedly,1
temptation,1
"yet,”",1
emboldened,1
begone,1
or—what’s,1
that?—down,1
me!—his,1
powder-pans,1
Anyway,1
coverlid,1
baked,1
Tic-Dolly-row,1
say—worse,1
appointments,1
game—Here,1
snooze,1
eleventh,1
commandment,1
twelfth—So,1
how’s,1
blazes,1
jackasses,1
Maybe,1
afoul,1
though—How,1
how?—but,1
way’s,1
plaguey,1
daylight.”,1
Lighting,1
Norse,1
thrones,1
sea-loving,1
fabricated,1
tradition,1
tripod,1
symbolized,1
Khan,1
soothes,1
pleasuring—aye,1
whiffs,1
sereneness,1
iron-grey,1
more—”,1
lurchingly,1
“Such,1
Flask—you,1
are—through,1
"‘Why,’",1
leg.’,1
member—that,1
stubbing,1
pyramid—so,1
confoundedly,1
cane—a,1
"Yes,’",1
‘it,1
cudgelling—in,1
whaleboning,1
me—not,1
"Besides,’",1
‘look,1
part—what,1
farmer,1
whittled,1
only.’,1
badger-haired,1
merman,1
slews,1
’bout?’,1
Slid,1
phiz,1
about?’,1
‘And,1
Humpback,1
kick?’,1
seaweed,1
clout—what,1
saw?—why,1
marlinspikes,1
fellow.’,1
‘Wise,1
Stubb;’,1
hag,1
‘Stop,1
kicking!’,1
"‘Halloa,’",1
fellow?’,1
‘Look,1
"here,’",1
‘let’s,1
I—‘right,1
was.’,1
‘Very,1
"good,’",1
he—‘he,1
‘Well,1
"then,’",1
complain,1
slapped,1
garter-knights,1
pyramid?’,1
snored,1
tho.’”,1
whale—did,1
ye—there’s,1
mum,1
unshored,1
harbourless,1
appreciative,1
systematized,1
genera,1
constituents,1
essayed,1
Zoology,1
"Cetology,”",1
cetacea,1
groups,1
Utter,1
historians,1
animal”,1
Surgeon,1
“Unfitness,1
waters.”,1
“Impenetrable,1
cetacea.”,1
thorns.”,1
torture,1
naturalists.”,1
Lesson,1
zoology,1
few:—The,1
Authors,1
Aldrovandi,1
Thomas,1
Gesner,1
Ray,1
Rondeletius,1
Willoughby,1
Artedi,1
Brisson,1
Marten,1
Bonneterre,1
Olmstead,1
generalizing,1
usurper,1
claims,1
sperm-whale,1
whale-ports,1
monarch,1
proclamation,1
Charing,1
"all,—the",1
"deposed,—the",1
reigneth,1
South-Sea,1
literature,1
faulty,1
or—in,1
least—to,1
systematization,1
builder,1
letter-sorter,1
Post-Office,1
pelvis,1
essay,1
tauntings,1
libraries,1
unsettled,1
vestibule,1
1776,1
1850,1
shad,1
alewives,1
Linnæus’s,1
edict,1
bilocular,1
eyelids,1
penem,1
intrantem,1
feminam,1
mammis,1
"lactantem,”",1
“ex,1
lege,1
naturæ,1
jure,1
meritoque.”,1
submitted,1
Simeon,1
messmates,1
insufficient,1
waiving,1
fundamental,1
blooded,1
conspicuously,1
label,1
amphibious,1
assumes,1
exclude,1
identified,1
authoritatively,1
ground-plan,1
divisions,1
Lamatins,1
Dugongs,1
Pig-fish,1
Sow-fish,1
pig-fish,1
passports,1
Kingdom,1
BOOKS,1
subdivisible,1
CHAPTERS,1
type,1
FOLIOS,1
chapters:—I,1
Hump-backed,1
Whale_).—This,1
Trumpa,1
Anvil,1
Headed,1
Pottsfich,1
Macrocephalus,1
Words,1
Philologically,1
quickening,1
expresses,1
ointment,1
medicament,1
druggists,1
rhubarb,1
dealers,1
enhance,1
scarcity,1
Whale_).—In,1
“whale,1
"oil,”",1
titles,1
obscurity,1
baptised,1
Folios,1
Baleine,1
Ordinaire,1
Growlands,1
Walfish,1
Swedes,1
Brazil,1
Cruising,1
Grounds,1
radical,1
subdivisions,1
inconclusive,1
differences,1
repellingly,1
elucidating,1
Fin-Back_).—Under,1
reckon,1
Tall-Spout,1
Long-John,1
packet-tracks,1
attains,1
Fin-back,1
cable-like,1
intertwisting,1
distinguishing,1
derives,1
hinder,1
spherical,1
gnomon-like,1
wavy,1
hour-lines,1
graved,1
Ahaz-dial,1
whale-hater,1
man-haters,1
shy,1
unexpectedly,1
Broad-nosed,1
pike-headed,1
bunched,1
under-jawed,1
rostrated,1
connection,1
“Whalebone,1
"whales,”",1
nomenclature,1
facilitating,1
obviously,1
back-fin,1
methodization,1
whale-naturalists,1
anatomy—there,1
classify,1
systematizer,1
enumerated,1
Bibliographical,1
Hump,1
Back_).—This,1
light-hearted,1
Back_).—Of,1
ridge,1
Bottom_).—Another,1
brimstone,1
Tartarian,1
divings,1
rope-walks,1
Prodigies,1
OCTAVOES.*—These,1
middling,1
numbered:—I,1
bookbinder’s,1
dimensioned,1
Grampus_).—Though,1
sonorous,1
denizen,1
classed,1
octavo,1
twenty-five,1
premonitory,1
Fish_).—I,1
inexpressive,1
suggest,1
Mephistophelean,1
dorsal,1
profitably,1
employment—as,1
frugal,1
housekeepers,1
Nostril,1
whale_.—Another,1
lengthened,1
depressed,1
left-handed,1
bill-fish,1
ice-piercer,1
one-sided,1
Narwhale—however,1
be—it,1
folder,1
pamphlets,1
Tusked,1
Horned,1
Unicorn,1
Unicornism,1
kingdom,1
cloistered,1
sea-unicorn’s,1
antidote,1
distilled,1
volatile,1
salts,1
Originally,1
Frobisher,1
Bess,1
gallantly,1
Greenwich,1
Palace,1
"voyage,”",1
“on,1
castle,1
Windsor.”,1
Irish,1
avers,1
Earl,1
Leicester,1
unicorn,1
leopard-like,1
circumpolar,1
Killer_).—Of,1
professed,1
grampus,1
savage—a,1
Feegee,1
worried,1
Exception,1
indistinctness,1
killers,1
Bonapartes,1
Sharks,1
Thrasher_).—This,1
thrashing,1
schoolmasters,1
DUODECIMOES.—These,1
WHALES—a,1
hugeness,1
Duodecimoes,1
is—_i.e,1
Porpoise_).—This,1
bestowal,1
Fourth-of-July,1
breezy,1
well-fed,1
jewellers,1
watchmakers,1
Sailors,1
hones,1
Porpoise_).—A,1
Provoke,1
Porpoise_).—The,1
fishers—Right-Whale,1
rotund,1
gentleman-like,1
mealy-mouth,1
spoils,1
boundary,1
“bright,1
"waist,”",1
streaks,1
felonious,1
meal-bag,1
mealy,1
Beyond,1
rabble,1
half-fabulous,1
enumerate,1
appellations,1
investigators,1
magnitude:—The,1
Bottle-Nose,1
Junk,1
Pudding-Headed,1
Leading,1
Cannon,1
Scragg,1
Coppered,1
Iceberg,1
Quog,1
lists,1
uncouth,1
suspecting,1
Leviathanism,1
signifying,1
perfected,1
cetological,1
unfinished,1
uncompleted,1
completing,1
draught—nay,1
Strength,1
Cash,1
Patience,1
whale-craft,1
marine,1
whale-fleet,1
Literally,1
Fat-Cutter,1
equivalent,1
navigation,1
whale-hunting,1
concerns,1
corrupted,1
Specksioneer,1
subalterns,1
demands,1
this—the,1
community,1
prevailing,1
intrepidity,1
rigorous,1
discipline,1
Mesopotamian,1
parading,1
surpassed,1
extorting,1
shabbiest,1
shallowest,1
assumption,1
exacted,1
implicit,1
terrorem,1
unobservant,1
legitimately,1
subserve,1
unmanifested,1
dictatorship,1
aid,1
entrenchments,1
hustings,1
Inert,1
imbecility,1
Nicholas,1
geographical,1
encircles,1
plebeian,1
crouch,1
centralization,1
dramatist,1
depict,1
shagginess,1
episode,1
majestical,1
featured,1
unbodied,1
loaf-of-bread,1
announces,1
medallion-shaped,1
tablet,1
inattention,1
menial,1
unexhilarated,1
sultan’s,1
rouses,1
pleasantness,1
lounges,1
predecessors,1
restraint,1
tipping,1
winks,1
hornpipe,1
Turk’s,1
sleight,1
mizentop,1
reversing,1
Abjectus,1
Slave,1
artificialness,1
provocation,1
inoffensive,1
deprecatory,1
Babylon,1
haughtily,1
courteously,1
presides,1
dinner-table,1
unchallenged,1
transcends,1
witchery,1
czarship,1
withstanding,1
superadd,1
ship-master,1
sea-life,1
ivory-inlaid,1
maned,1
sea-lion,1
warlike,1
deferential,1
waited,1
arrogance,1
profaned,1
topic,1
slice,1
noiselessly,1
circumspection,1
Coronation,1
Frankfort,1
dines,1
Imperial,1
Electors,1
rat,1
racket,1
youngest,1
saline,1
drumsticks,1
larceny,1
Least,1
clotting,1
marketless,1
subaltern,1
butterless,1
hunger,1
fruits,1
vanity,1
dinner-time,1
dumfoundered,1
departure,1
residuary,1
legatees,1
servants’,1
constraint,1
domineerings,1
baron,1
salt-junk,1
hop-skip-and-jump,1
ungentlemanly,1
harpoon-wise,1
trencher,1
scalping,1
bread-faced,1
baker,1
visitations,1
lip-quiver,1
Commonly,1
clutches,1
carlines,1
framework,1
abstemious,1
eating—an,1
enough—so,1
simple-witted,1
whetstones,1
indiscretions,1
fares,1
waiter,1
napkin,1
fable-mongering,1
Moorish,1
scimetars,1
scabbards,1
sedentary,1
mealtimes,1
sleeping-time,1
exception,1
street-door,1
residing,1
Grisly,1
Bears,1
Logan,1
caved,1
her—say,1
even—then,1
skysail-poles,1
capturing,1
progenitors,1
archæologists,1
astronomical,1
stair-like,1
edifices,1
upliftings,1
astronomers,1
Saint,1
Stylites,1
pillar,1
dauntless,1
stander-of-mast-heads,1
fogs,1
standers-of-mast-heads,1
discovering,1
Vendome,1
Philippe,1
Blanc,1
Baltimore,1
Hercules’,1
pillars,1
gun-metal,1
Trafalgar,1
Square,1
counsels,1
descry,1
Macy,1
accountable,1
cleats,1
upstairs,1
hen-house,1
ready-manned,1
sun-set,1
relieving,1
delightful,1
stilts,1
Colossus,1
Rhodes,1
ruffled,1
languor,1
uneventfulness,1
gazettes,1
extras,1
delude,1
excitements,1
afflictions,1
dinner—for,1
immutable,1
whalesmen,1
devote,1
inhabitiveness,1
localness,1
pertains,1
sentry,1
isolate,1
gallant-mast,1
beginner,1
tabernacle,1
pilgrim,1
encasing,1
enviable,1
crow’s-nests,1
protected,1
Icebergs,1
Colonies,1
Greenland;”,1
charmingly,1
Glacier,1
inventor,1
patentee,1
inventors,1
patentees,1
denominate,1
apparatus,1
side-screen,1
ascend,1
trap-hatch,1
umbrellas,1
popping,1
vagrant,1
unicorns,1
infesting,1
labor,1
enlarges,1
experiments,1
counteracting,1
“local,1
attraction”,1
ascribable,1
Glacier’s,1
broken-down,1
discreet,1
“binnacle,1
"deviations,”",1
“azimuth,1
"observations,”",1
“approximate,1
"errors,”",1
meditations,1
ignore,1
comforter,1
mittened,1
whale-fishers,1
housed,1
Greenlandmen,1
disadvantage,1
counter-balanced,1
lounge,1
I—being,1
thought-engendering,1
altitude—how,1
whale-ships’,1
“Keep,1
time.”,1
movingly,1
admonish,1
ship-owners,1
enlisting,1
meditativeness,1
Phædon,1
sunken-eyed,1
Platonist,1
monitions,1
unneeded,1
asylum,1
disgusted,1
carking,1
Childe,1
Harold,1
ejaculates:—,1
“Roll,1
blubber-hunters,1
vain.”,1
upbraiding,1
“interest”,1
Platonists,1
short-sighted,1
nerve,1
opera-glasses,1
"monkey,”",1
“we’ve,1
hen’s,1
lulled,1
opium-like,1
listlessness,1
half-seen,1
dimly-discovered,1
ebbs,1
Cranmer’s,1
Descartian,1
vortices,1
fairest,1
half-throttled,1
shriek,1
Heed,1
Pantheists,1
stride,1
stones,1
foot-prints—the,1
foot-prints,1
unsleeping,1
ever-pacing,1
chick,1
’Twill,1
on;—Ahab,1
bigotry,1
halt,1
auger-hole,1
“Sir!”,1
“Send,1
"aft,”",1
“Mast-heads,1
unapprehensive,1
standpoint,1
half-slouched,1
Vehemently,1
cried:—,1
“Good!”,1
approval,1
animation,1
magnetically,1
approving,1
marvelling,1
purposeless,1
half-revolving,1
thus:—,1
mast-headers,1
gold?”—holding,1
sun—“it,1
top-maul.”,1
inarticulate,1
exclaiming,1
“Whosoever,1
punctured,1
fluke—look,1
boys!”,1
“Huzza,1
huzza!”,1
topmaul,1
Skin,1
“Moby,1
Tash?”,1
“Does,1
fan-tail,1
down?”,1
"too,”",1
“very,1
bushy,1
three—oh,1
"Captain,”",1
disjointedly,1
twiske-tee,1
be-twisk,1
uncorking,1
bottle—“like,1
“Corkscrew!”,1
“aye,1
sheep-shearing,1
fan-tails,1
seen—Moby,1
Dick—Moby,1
Dick—but,1
leg?”,1
heart-stricken,1
razed,1
pegging,1
day!”,1
imprecations,1
Norway,1
Maelstrom,1
perdition’s,1
brave.”,1
grog,1
market.”,1
market,1
Hoot,1
requirest,1
money’s,1
measurer,1
accountants,1
computed,1
counting-house,1
guineas,1
here!_”,1
smites,1
"chest,”",1
“what’s,1
hollow.”,1
“Vengeance,1
brute!”,1
blindest,1
Madness,1
blasphemous.”,1
“Hark,1
again—the,1
pasteboard,1
masks,1
event—in,1
deed—there,1
tasks,1
sinewing,1
wreak,1
jealousy,1
creations,1
confines,1
fiends’,1
glarings,1
doltish,1
reddenest,1
palest,1
anger-glow,1
unsays,1
incense,1
tawn—living,1
leopards—the,1
unrecking,1
unworshipping,1
snorts,1
tost,1
Reckon,1
foremast-hand,1
constrainings,1
speak!—Aye,1
rebellion.”,1
me!—keep,1
acquiescence,1
invocation,1
presaging,1
vibrations,1
stubbornness,1
admonitions,1
verifications,1
constrain,1
measure!”,1
searchingly,1
snare,1
“Drink,1
pass!”,1
flagon,1
Short,1
draughts—long,1
Satan’s,1
excellently,1
spiralizes,1
serpent-snapping,1
drained,1
me—here’s,1
gulped,1
“Attend,1
braves,1
mustered,1
that—Ha,1
pennies,1
